id,seed,starting_age,race,sex,insurance,place
702,578310,40,NHW,M,N,IHS
703,847000,40,NHW,M,Y,IHS
704,501518,40,NHW,F,N,OHS
705,739388,40,NHW,M,N,IHS
706,231375,40,NHW,F,Y,IHS
707,103067,40,NHW,M,Y,OHS
708,753504,40,NHW,F,Y,IHS
709,216726,40,NHW,F,N,IHS
710,309545,40,NHW,F,Y,OHS
711,719846,40,NHW,F,Y,IHS
712,344593,40,NHW,M,Y,IHS
713,580981,40,NHW,M,Y,IHS
714,561297,40,NHW,F,Y,IHS
715,228602,40,NHW,F,Y,IHS
716,80708,40,NHW,M,Y,IHS
717,824930,40,NHW,M,Y,IHS
718,385248,40,NHW,F,Y,IHS
719,219857,40,NHW,F,N,IHS
720,206993,40,NHW,M,Y,IHS
721,597597,40,NHW,F,Y,IHS
722,164271,40,NHW,M,Y,IHS
723,131575,40,NHW,M,Y,IHS
724,279886,40,NHW,M,N,OHS
725,540101,40,NHW,F,Y,IHS
726,217300,40,NHW,M,Y,IHS
727,328213,40,NHW,F,Y,IHS
728,719484,40,NHW,M,Y,OHS
729,371440,40,NHW,M,Y,IHS
730,911099,40,NHW,F,Y,IHS
731,790252,40,NHW,M,Y,IHS
732,58553,40,NHW,M,Y,IHS
733,180279,40,NHB,F,N,OHS
734,31728,40,NHW,M,Y,OHS
735,301225,40,NHW,M,Y,IHS
736,686728,40,NHW,M,Y,IHS
737,415824,40,NHW,F,N,OHS
738,284278,40,NHB,M,Y,OHS
739,123820,40,NHW,M,Y,IHS
740,887982,40,NHW,F,Y,OHS
741,311592,40,NHW,M,Y,IHS
742,907834,40,NHW,F,Y,IHS
743,248846,40,NHW,M,Y,IHS
744,478082,40,NHW,F,Y,IHS
745,202320,40,NHW,F,Y,IHS
746,332525,40,NHW,F,Y,IHS
747,586358,40,NHW,F,Y,IHS
748,796039,40,NHW,F,Y,IHS
749,536956,40,NHW,M,Y,IHS
750,907414,40,NHW,M,Y,IHS
751,605810,40,NHW,F,Y,IHS
752,710599,40,NHB,M,N,OHS
753,676257,40,NHW,F,N,IHS
754,853242,40,NHW,M,Y,IHS
755,240883,40,NHW,F,Y,IHS
756,644829,40,NHW,F,Y,IHS
757,426979,40,NHW,M,Y,OHS
758,921389,40,NHW,M,Y,IHS
759,796274,40,NHW,M,Y,OHS
760,522917,40,NHW,M,Y,IHS
761,939482,40,NHW,F,Y,IHS
762,724015,40,NHW,F,Y,OHS
763,961274,40,NHB,F,N,IHS
764,704695,40,NHW,F,Y,IHS
765,724759,40,NHW,F,Y,IHS
766,526435,40,NHW,M,Y,IHS
767,840677,40,NHB,F,Y,IHS
768,557106,40,NHW,F,Y,IHS
769,963407,40,NHW,F,Y,IHS
770,902246,40,NHB,F,N,OHS
771,395501,40,NHB,F,N,OHS
772,684726,40,NHW,M,Y,IHS
773,772870,40,NHW,M,Y,IHS
774,998390,40,NHW,M,Y,IHS
775,243519,40,NHB,F,N,IHS
776,252599,40,NHW,M,Y,IHS
777,160408,40,NHW,F,N,OHS
778,556755,40,NHW,M,Y,IHS
779,195327,40,NHW,F,Y,IHS
780,855743,40,NHW,M,Y,IHS
781,122660,40,NHW,F,Y,IHS
782,277322,40,NHW,M,Y,IHS
783,5055,40,NHW,F,Y,IHS
784,990968,40,NHW,F,Y,IHS
785,958515,40,NHB,F,N,IHS
786,877650,40,NHW,M,Y,IHS
787,712498,40,NHB,M,Y,IHS
788,598490,40,NHB,F,Y,IHS
789,736599,40,NHB,M,Y,OHS
790,112870,40,NHW,F,Y,IHS
791,388748,40,NHW,F,Y,IHS
792,886732,40,NHW,M,N,IHS
793,705082,40,NHW,M,Y,IHS
794,716739,40,NHW,M,N,OHS
795,405026,40,NHW,M,Y,IHS
796,980852,40,NHW,M,Y,IHS
797,274398,40,NHW,F,Y,IHS
798,751966,40,NHW,F,Y,IHS
799,945232,40,NHW,F,Y,OHS
800,653033,40,NHW,M,Y,IHS
801,137820,40,NHW,M,Y,IHS
802,834676,40,NHW,F,Y,OHS
803,881417,40,NHW,M,N,IHS
804,392792,40,NHW,F,N,IHS
805,446153,40,NHW,F,Y,IHS
806,937952,40,NHW,M,Y,IHS
807,408945,40,NHW,M,Y,IHS
808,389995,40,NHW,F,N,IHS
809,106934,40,NHB,F,Y,IHS
810,324145,40,NHB,M,Y,IHS
811,261198,40,NHB,M,Y,OHS
812,144138,40,NHW,F,N,IHS
813,16778,40,NHW,M,Y,IHS
814,612968,40,NHW,M,Y,OHS
815,637500,40,NHW,M,Y,IHS
816,375675,40,NHW,F,Y,IHS
817,803819,40,NHW,F,Y,IHS
818,423989,40,NHW,F,Y,IHS
819,570894,40,NHW,M,Y,IHS
820,773638,40,NHW,F,Y,OHS
821,352343,40,NHB,F,Y,IHS
822,245198,40,NHW,F,Y,IHS
823,520847,40,NHW,M,Y,IHS
824,253876,40,NHW,M,Y,IHS
825,670265,40,NHW,F,Y,IHS
826,169292,40,NHW,F,N,OHS
827,617128,40,NHB,F,N,IHS
828,430789,40,NHW,M,Y,IHS
829,897234,40,NHB,F,Y,IHS
830,836318,40,NHW,M,Y,IHS
831,976399,40,NHW,F,Y,IHS
832,559853,40,NHB,M,N,IHS
833,47258,40,NHW,F,Y,IHS
834,522483,40,NHW,F,Y,IHS
835,688736,40,NHW,M,Y,IHS
836,462421,40,NHB,F,Y,IHS
837,951620,40,NHW,F,Y,OHS
838,714612,40,NHW,M,Y,OHS
839,523338,40,NHW,F,Y,IHS
840,218063,40,NHW,M,N,IHS
841,222629,40,NHW,F,Y,IHS
842,261740,40,NHW,F,Y,IHS
843,697964,40,NHW,F,Y,IHS
844,150557,40,NHB,M,Y,OHS
845,570188,40,NHW,F,Y,OHS
846,677747,40,NHW,M,Y,IHS
847,112192,40,NHB,M,Y,IHS
848,936439,40,NHW,M,Y,IHS
849,281216,40,NHW,M,Y,IHS
850,913297,40,NHW,F,Y,IHS
851,930486,40,NHW,F,Y,IHS
852,268364,40,NHW,M,Y,IHS
853,801813,40,NHB,F,N,IHS
854,132119,40,NHW,F,Y,IHS
855,986727,40,NHW,M,Y,IHS
856,160951,40,NHW,F,Y,IHS
857,96452,40,NHW,F,Y,IHS
858,667593,40,NHW,F,Y,OHS
859,130235,40,NHW,M,N,OHS
860,940092,40,NHW,F,Y,IHS
861,848441,40,NHW,F,Y,IHS
862,100605,40,NHW,M,N,OHS
863,798409,40,NHB,M,Y,IHS
864,106766,40,NHW,M,Y,IHS
865,323976,40,NHW,M,Y,IHS
866,156042,40,NHW,F,Y,OHS
867,228042,40,NHW,F,Y,OHS
868,565313,40,NHW,M,Y,IHS
869,701672,40,NHW,F,Y,IHS
870,442761,40,NHW,M,Y,IHS
871,399397,40,NHW,M,Y,IHS
872,78863,40,NHB,M,Y,IHS
873,636919,40,NHW,F,N,IHS
874,33245,40,NHB,F,Y,IHS
875,326,40,NHW,F,Y,IHS
876,112376,40,NHW,M,Y,IHS
877,417078,40,NHW,F,Y,OHS
878,251002,40,NHB,M,Y,OHS
879,33491,40,NHW,M,Y,IHS
880,387391,40,NHW,F,Y,IHS
881,620702,40,NHB,F,Y,IHS
882,145479,40,NHW,M,Y,IHS
883,421188,40,NHB,M,Y,IHS
884,331713,40,NHW,F,Y,IHS
885,691545,40,NHW,F,Y,IHS
886,934034,40,NHW,F,Y,OHS
887,109911,40,NHW,M,Y,IHS
888,487451,40,NHW,F,Y,IHS
889,915615,40,NHW,F,Y,IHS
890,796465,40,NHW,F,N,IHS
891,394644,40,NHW,F,Y,IHS
892,110472,40,NHW,F,Y,IHS
893,378107,40,NHW,F,Y,IHS
894,974123,40,NHW,F,Y,IHS
895,624844,40,NHW,M,N,IHS
896,111787,40,NHW,F,Y,IHS
897,244950,40,NHB,M,N,IHS
898,509659,40,NHW,F,Y,IHS
899,914445,40,NHW,M,Y,IHS
900,460897,40,NHW,M,Y,IHS
901,439241,40,NHW,F,Y,IHS
902,522732,40,NHW,M,Y,IHS
903,839021,40,NHW,M,Y,IHS
904,198298,40,NHW,M,Y,IHS
905,509145,40,NHW,M,Y,IHS
906,486118,40,NHW,F,Y,IHS
907,354140,40,NHB,F,Y,IHS
908,711356,40,NHW,F,Y,IHS
909,866764,40,NHW,M,Y,IHS
910,51952,40,NHW,M,Y,IHS
911,287666,40,NHW,M,Y,IHS
912,802428,40,NHW,F,Y,IHS
913,300507,40,NHW,F,Y,IHS
914,498176,40,NHW,F,Y,IHS
915,259562,40,NHW,F,Y,IHS
916,924205,40,NHW,M,Y,IHS
917,140981,40,NHB,M,Y,IHS
918,412332,40,NHW,F,N,IHS
919,418679,40,NHW,F,Y,IHS
920,980207,40,NHW,M,Y,IHS
921,440515,40,NHW,M,Y,IHS
922,53527,40,NHW,M,Y,IHS
923,862228,40,NHW,M,Y,IHS
924,704651,40,NHW,M,Y,OHS
925,300404,40,NHW,M,Y,IHS
926,164824,40,NHW,F,Y,IHS
927,87860,40,NHW,M,Y,IHS
928,895488,40,NHW,F,Y,IHS
929,910867,40,NHB,M,Y,IHS
930,768201,40,NHW,M,Y,IHS
931,527958,40,NHW,M,Y,IHS
932,458947,40,NHW,M,Y,IHS
933,283925,40,NHW,M,Y,IHS
934,294923,40,NHB,M,Y,IHS
935,86206,40,NHB,M,Y,IHS
936,801801,40,NHB,F,Y,IHS
937,724721,40,NHW,F,Y,IHS
938,964950,40,NHW,M,Y,IHS
939,212803,40,NHW,F,Y,IHS
940,636564,40,NHW,F,Y,IHS
941,667406,40,NHB,F,N,IHS
942,901064,40,NHW,M,Y,IHS
943,44611,40,NHW,M,Y,IHS
944,933399,40,NHB,M,Y,IHS
945,281821,40,NHW,M,N,IHS
946,771026,40,NHW,M,Y,IHS
947,690691,40,NHW,F,Y,OHS
948,132949,40,NHW,M,Y,IHS
949,403035,40,NHB,M,Y,IHS
950,696238,40,NHW,F,Y,OHS
951,642504,40,NHW,M,Y,IHS
952,246067,40,NHW,F,Y,IHS
953,368510,40,NHW,M,Y,IHS
954,499452,40,NHW,F,N,IHS
955,874598,40,NHW,M,Y,IHS
956,381116,40,NHW,M,Y,IHS
957,922763,40,NHB,M,Y,IHS
958,400793,40,NHW,F,Y,IHS
959,627301,40,NHW,F,Y,IHS
960,491828,40,NHW,F,Y,IHS
961,151110,40,NHB,M,N,IHS
962,657561,40,NHW,F,Y,IHS
963,410097,40,NHW,F,N,OHS
964,49798,40,NHW,F,N,IHS
965,199844,40,NHW,M,N,OHS
966,573862,40,NHW,M,Y,IHS
967,280366,40,NHB,M,N,OHS
968,34244,40,NHW,F,Y,IHS
969,340870,40,NHW,M,N,OHS
970,834359,40,NHW,M,Y,IHS
971,18530,40,NHW,F,Y,IHS
972,322274,40,NHW,M,Y,IHS
973,814395,40,NHB,M,Y,IHS
974,788607,40,NHW,F,Y,IHS
975,874916,40,NHW,F,Y,IHS
976,785874,40,NHW,F,Y,IHS
977,808207,40,NHB,F,Y,IHS
978,678580,40,NHB,M,N,IHS
979,443477,40,NHW,F,Y,IHS
980,879856,40,NHW,F,Y,IHS
981,173074,40,NHB,M,N,OHS
982,346960,40,NHW,F,Y,IHS
983,248616,40,NHW,M,Y,IHS
984,222385,40,NHB,F,Y,IHS
985,442826,40,NHW,F,Y,IHS
986,877520,40,NHW,M,Y,IHS
987,774879,40,NHW,F,Y,IHS
988,533273,40,NHW,M,Y,IHS
989,135750,40,NHB,F,N,OHS
990,475275,40,NHW,F,Y,IHS
991,114490,40,NHW,F,Y,IHS
992,687268,40,NHW,M,Y,IHS
993,319769,40,NHW,F,Y,IHS
994,817107,40,NHW,F,Y,OHS
995,194220,40,NHW,M,Y,IHS
996,245252,40,NHW,M,Y,IHS
997,413006,40,NHW,M,Y,IHS
998,671729,40,NHW,F,Y,IHS
999,21930,40,NHW,F,Y,IHS
1000,872961,40,NHW,M,Y,IHS
1001,392165,40,NHB,M,N,OHS
1002,367748,40,NHW,F,Y,IHS
1003,212341,40,NHW,F,N,OHS
1004,552598,40,NHW,M,Y,IHS
1005,801281,40,NHW,M,N,IHS
1006,236003,40,NHW,F,N,IHS
1007,665518,40,NHW,M,Y,IHS
1008,589992,40,NHW,F,Y,IHS
1009,843587,40,NHW,M,Y,IHS
1010,944063,40,NHW,F,Y,OHS
1011,889737,40,NHW,F,Y,IHS
1012,133174,40,NHW,F,Y,IHS
1013,595188,40,NHW,F,Y,IHS
1014,920006,40,NHW,F,Y,IHS
1015,350448,40,NHW,M,Y,IHS
1016,177712,40,NHW,M,Y,IHS
1017,620593,40,NHW,M,Y,IHS
1018,791164,40,NHW,F,Y,IHS
1019,541110,40,NHW,M,Y,IHS
1020,490302,40,NHW,M,Y,IHS
1021,655930,40,NHW,M,Y,IHS
1022,323873,40,NHW,F,Y,IHS
1023,321420,40,NHW,F,Y,OHS
1024,818429,40,NHW,M,N,IHS
1025,921407,40,NHW,M,Y,IHS
1026,17687,40,NHW,F,Y,IHS
1027,112392,40,NHW,F,N,OHS
1028,270908,40,NHB,F,Y,IHS
1029,526579,40,NHW,M,Y,IHS
1030,753927,40,NHW,F,Y,OHS
1031,613623,40,NHW,F,Y,IHS
1032,130619,40,NHB,M,Y,IHS
1033,162347,40,NHB,F,N,OHS
1034,391619,40,NHW,M,Y,IHS
1035,347747,40,NHB,M,Y,IHS
1036,422385,40,NHW,M,Y,OHS
1037,735298,40,NHW,M,Y,OHS
1038,228530,40,NHW,M,Y,IHS
1039,965920,40,NHW,M,Y,IHS
1040,121460,40,NHW,M,Y,IHS
1041,659372,40,NHW,M,Y,IHS
1042,356462,40,NHW,M,Y,IHS
1043,193561,40,NHW,F,Y,IHS
1044,639316,40,NHW,M,Y,IHS
1045,291076,40,NHW,M,Y,IHS
1046,70131,40,NHW,F,Y,IHS
1047,447610,40,NHW,F,Y,IHS
1048,446022,40,NHW,F,N,IHS
1049,548144,40,NHW,M,Y,OHS
1050,954359,40,NHW,F,Y,IHS
1051,279087,40,NHW,M,Y,IHS
1052,770202,40,NHW,F,Y,IHS
1053,626956,40,NHB,F,N,OHS
1054,793174,40,NHW,F,Y,OHS
1055,946474,40,NHW,F,Y,IHS
1056,764099,40,NHW,F,Y,IHS
1057,723951,40,NHW,F,Y,IHS
1058,686598,40,NHW,F,Y,OHS
1059,844022,40,NHW,F,Y,IHS
1060,659447,40,NHW,M,Y,IHS
1061,792614,40,NHB,F,Y,IHS
1062,815117,40,NHW,F,Y,IHS
1063,231102,40,NHW,M,Y,IHS
1064,577176,40,NHW,F,Y,IHS
1065,112548,40,NHW,M,N,OHS
1066,859102,40,NHB,F,N,OHS
1067,359057,40,NHW,F,N,IHS
1068,114846,40,NHW,M,Y,IHS
1069,744831,40,NHW,F,Y,IHS
1070,782611,40,NHW,M,Y,IHS
1071,947328,40,NHB,F,Y,IHS
1072,402192,40,NHW,M,N,OHS
1073,637948,40,NHW,M,Y,IHS
1074,984224,40,NHW,F,Y,IHS
1075,959056,40,NHW,F,Y,IHS
1076,367748,40,NHW,M,Y,IHS
1077,791038,40,NHB,M,Y,IHS
1078,934075,40,NHW,M,Y,IHS
1079,624386,40,NHW,M,Y,IHS
1080,402368,40,NHW,M,Y,IHS
1081,213178,40,NHB,M,Y,OHS
1082,362907,40,NHW,M,Y,IHS
1083,784814,40,NHB,M,Y,IHS
1084,16970,40,NHW,M,Y,OHS
1085,498505,40,NHW,F,Y,IHS
1086,896057,40,NHB,M,Y,IHS
1087,138320,40,NHW,F,Y,IHS
1088,6743,40,NHW,M,Y,IHS
1089,334167,40,NHW,M,Y,IHS
1090,410498,40,NHB,M,N,IHS
1091,676469,40,NHW,M,Y,IHS
1092,778292,40,NHB,M,Y,IHS
1093,125446,40,NHB,F,Y,IHS
1094,100061,40,NHW,M,Y,IHS
1095,935254,40,NHW,M,Y,IHS
1096,127637,40,NHW,F,Y,IHS
1097,714238,40,NHW,M,Y,IHS
1098,353930,40,NHW,M,Y,IHS
1099,20191,40,NHW,F,Y,IHS
1100,388316,40,NHW,M,Y,IHS
1101,551819,40,NHW,F,Y,OHS
1102,252996,40,NHW,M,Y,IHS
1103,96031,40,NHW,F,Y,IHS
1104,397321,40,NHB,F,N,IHS
1105,826238,40,NHW,M,N,IHS
1106,206307,40,NHW,F,Y,IHS
1107,966772,40,NHB,M,Y,IHS
1108,114481,40,NHW,M,Y,IHS
1109,614279,40,NHB,F,Y,IHS
1110,626611,40,NHW,M,Y,IHS
1111,973689,40,NHW,M,N,OHS
1112,18139,40,NHB,M,Y,IHS
1113,30260,40,NHW,F,Y,IHS
1114,46000,40,NHW,F,Y,IHS
1115,568948,40,NHW,M,Y,IHS
1116,679913,40,NHW,M,Y,IHS
1117,777059,40,NHW,F,N,OHS
1118,113879,40,NHB,F,Y,IHS
1119,892355,40,NHW,M,Y,IHS
1120,117308,40,NHW,M,Y,IHS
1121,638028,40,NHW,F,Y,IHS
1122,140305,40,NHW,F,Y,IHS
1123,294268,40,NHW,F,Y,IHS
1124,643700,40,NHW,F,Y,IHS
1125,564464,40,NHW,M,Y,IHS
1126,426412,40,NHW,F,Y,IHS
1127,992497,40,NHW,F,Y,IHS
1128,234420,40,NHW,M,N,IHS
1129,799565,40,NHW,F,Y,IHS
1130,239626,40,NHB,F,Y,OHS
1131,38209,40,NHW,F,Y,IHS
1132,819861,40,NHW,M,Y,IHS
1133,320334,40,NHB,F,Y,IHS
1134,95907,40,NHW,F,Y,IHS
1135,634523,40,NHW,F,Y,OHS
1136,941183,40,NHW,M,N,IHS
1137,555208,40,NHW,M,Y,OHS
1138,383026,40,NHW,F,Y,OHS
1139,496223,40,NHW,F,Y,IHS
1140,193251,40,NHW,F,Y,IHS
1141,49870,40,NHW,M,Y,IHS
1142,281805,40,NHW,F,Y,IHS
1143,495187,40,NHB,M,N,OHS
1144,951475,40,NHW,M,Y,IHS
1145,773676,40,NHW,M,Y,IHS
1146,438882,40,NHW,M,Y,IHS
1147,971718,40,NHW,F,Y,IHS
1148,348896,40,NHB,F,Y,IHS
1149,263006,40,NHW,M,Y,IHS
1150,352910,40,NHW,M,N,IHS
1151,238394,40,NHW,M,Y,IHS
1152,966246,40,NHW,F,Y,IHS
1153,899408,40,NHB,F,N,IHS
1154,971822,40,NHW,M,Y,IHS
1155,920004,40,NHW,F,Y,OHS
1156,331408,40,NHW,F,Y,IHS
1157,442376,40,NHW,F,Y,IHS
1158,174482,40,NHW,M,Y,OHS
1159,319950,40,NHW,M,Y,OHS
1160,726306,40,NHW,M,Y,IHS
1161,65945,40,NHW,M,Y,IHS
1162,549023,40,NHW,M,Y,IHS
1163,943764,40,NHW,M,N,IHS
1164,434710,40,NHW,M,Y,IHS
1165,217253,40,NHW,M,Y,IHS
1166,77340,40,NHW,M,Y,IHS
1167,543797,40,NHW,M,N,IHS
1168,292640,40,NHW,M,N,IHS
1169,84525,40,NHW,F,Y,IHS
1170,388355,40,NHW,M,Y,IHS
1171,69973,40,NHW,F,Y,IHS
1172,176043,40,NHW,M,Y,IHS
1173,537494,40,NHB,F,Y,IHS
1174,988144,40,NHW,M,Y,IHS
1175,185191,40,NHW,F,Y,IHS
1176,255589,40,NHW,F,N,IHS
1177,416663,40,NHW,M,Y,IHS
1178,481282,40,NHW,F,Y,IHS
1179,73480,40,NHB,M,Y,IHS
1180,884887,40,NHW,M,Y,IHS
1181,543035,40,NHB,F,Y,IHS
1182,60995,40,NHW,M,Y,IHS
1183,106628,40,NHW,F,Y,IHS
1184,293148,40,NHW,F,Y,IHS
1185,652954,40,NHW,M,Y,IHS
1186,878325,40,NHW,M,Y,IHS
1187,699122,40,NHW,M,Y,OHS
1188,440437,40,NHW,M,Y,IHS
1189,476434,40,NHW,M,Y,IHS
1190,990830,40,NHW,M,Y,IHS
1191,457723,40,NHW,F,Y,IHS
1192,791969,40,NHW,M,Y,IHS
1193,198584,40,NHW,M,N,IHS
1194,587732,40,NHW,F,Y,IHS
1195,276204,40,NHW,M,Y,OHS
1196,228085,40,NHW,M,Y,IHS
1197,96111,40,NHW,F,Y,IHS
1198,799062,40,NHW,M,Y,IHS
1199,696221,40,NHW,F,Y,IHS
1200,381585,40,NHB,M,N,IHS
1201,424649,40,NHW,M,Y,IHS
1202,650803,40,NHB,F,Y,IHS
1203,513119,40,NHW,M,Y,IHS
1204,945446,40,NHW,F,Y,IHS
1205,428725,40,NHW,F,Y,IHS
1206,978715,40,NHW,F,Y,IHS
1207,411274,40,NHW,M,Y,IHS
1208,14239,40,NHW,M,Y,IHS
1209,539597,40,NHW,F,Y,IHS
1210,559750,40,NHB,F,N,OHS
1211,12084,40,NHW,F,Y,IHS
1212,174900,40,NHB,F,Y,OHS
1213,623515,40,NHW,F,Y,IHS
1214,875813,40,NHB,F,Y,IHS
1215,197511,40,NHW,M,N,OHS
1216,421849,40,NHW,F,Y,IHS
1217,775141,40,NHW,F,Y,IHS
1218,487071,40,NHW,M,Y,IHS
1219,330707,40,NHW,F,Y,IHS
1220,546291,40,NHB,F,N,IHS
1221,647725,40,NHW,F,Y,IHS
1222,360753,40,NHW,F,Y,OHS
1223,635419,40,NHB,F,N,IHS
1224,945091,40,NHW,M,Y,OHS
1225,997548,40,NHB,F,Y,IHS
1226,836057,40,NHB,F,N,OHS
1227,594975,40,NHW,F,Y,IHS
1228,121738,40,NHW,F,Y,IHS
1229,195187,40,NHW,F,Y,OHS
1230,690085,40,NHW,M,Y,IHS
1231,840148,40,NHW,F,Y,IHS
1232,704005,40,NHW,M,N,OHS
1233,527605,40,NHB,F,Y,IHS
1234,188433,40,NHW,M,Y,IHS
1235,831417,40,NHW,F,Y,IHS
1236,509092,40,NHW,F,N,IHS
1237,232293,40,NHW,M,Y,IHS
1238,367436,40,NHW,F,Y,IHS
1239,339027,40,NHW,M,Y,IHS
1240,166282,40,NHW,F,Y,IHS
1241,206670,40,NHW,M,Y,IHS
1242,20435,40,NHW,M,N,OHS
1243,87451,40,NHW,F,Y,IHS
1244,821404,40,NHW,M,Y,IHS
1245,954636,40,NHW,M,Y,IHS
1246,404991,40,NHW,F,Y,IHS
1247,657758,40,NHW,M,Y,IHS
1248,519305,40,NHW,F,Y,IHS
1249,297893,40,NHB,M,Y,IHS
1250,492001,40,NHW,M,N,OHS
1251,838145,40,NHW,F,Y,OHS
1252,962907,40,NHW,M,Y,OHS
1253,525623,40,NHW,M,Y,IHS
1254,183520,40,NHB,F,Y,OHS
1255,519495,40,NHW,F,Y,IHS
1256,211709,40,NHW,M,N,OHS
1257,552184,40,NHW,F,N,OHS
1258,928343,40,NHB,M,N,IHS
1259,589352,40,NHW,F,Y,IHS
1260,206826,40,NHW,F,Y,IHS
1261,945852,40,NHB,M,Y,IHS
1262,604372,40,NHW,F,Y,IHS
1263,219562,40,NHW,M,Y,IHS
1264,656824,40,NHW,M,N,IHS
1265,220654,40,NHW,F,Y,IHS
1266,71853,40,NHW,M,Y,IHS
1267,647779,40,NHW,M,N,OHS
1268,812426,40,NHW,F,Y,IHS
1269,759490,40,NHW,M,Y,IHS
1270,946941,40,NHB,F,Y,IHS
1271,802029,40,NHB,M,Y,IHS
1272,967249,40,NHW,M,Y,IHS
1273,381031,40,NHB,F,N,IHS
1274,428244,40,NHW,F,Y,IHS
1275,928873,40,NHW,M,Y,OHS
1276,850700,40,NHW,F,Y,IHS
1277,44853,40,NHW,M,Y,IHS
1278,126138,40,NHW,M,Y,IHS
1279,313975,40,NHW,F,Y,IHS
1280,347616,40,NHB,F,N,IHS
1281,651304,40,NHW,M,Y,IHS
1282,597263,40,NHW,F,Y,IHS
1283,164810,40,NHW,M,Y,IHS
1284,144931,40,NHW,M,N,IHS
1285,161388,40,NHW,F,Y,IHS
1286,100059,40,NHW,M,Y,IHS
1287,331156,40,NHW,M,N,IHS
1288,664206,40,NHW,F,Y,IHS
1289,155207,40,NHW,F,N,IHS
1290,614219,40,NHW,F,Y,IHS
1291,613541,40,NHW,M,Y,IHS
1292,245691,40,NHW,F,Y,IHS
1293,765958,40,NHB,F,Y,IHS
1294,777022,40,NHW,M,Y,IHS
1295,379993,40,NHW,M,Y,OHS
1296,396446,40,NHW,M,Y,IHS
1297,776126,40,NHW,M,Y,IHS
1298,679798,40,NHW,F,Y,IHS
1299,71258,40,NHB,M,Y,IHS
1300,176687,40,NHW,M,Y,IHS
1301,620330,40,NHW,M,Y,IHS
1302,820216,40,NHW,M,Y,IHS
1303,790370,40,NHB,F,Y,IHS
1304,483568,40,NHW,F,N,IHS
1305,947984,40,NHB,F,N,OHS
1306,976299,40,NHW,F,Y,IHS
1307,326881,40,NHW,M,Y,IHS
1308,306557,40,NHW,M,Y,IHS
1309,114631,40,NHW,M,Y,IHS
1310,848500,40,NHW,M,Y,IHS
1311,903076,40,NHW,M,Y,IHS
1312,927451,40,NHW,F,Y,IHS
1313,925157,40,NHW,M,Y,IHS
1314,678322,40,NHW,M,Y,OHS
1315,788329,40,NHW,M,Y,IHS
1316,732990,40,NHB,F,Y,IHS
1317,667598,40,NHW,M,Y,OHS
1318,495673,40,NHW,M,N,IHS
1319,243568,40,NHW,F,Y,IHS
1320,914448,40,NHW,M,Y,IHS
1321,586705,40,NHW,F,Y,IHS
1322,337274,40,NHB,M,Y,IHS
1323,424337,40,NHW,M,Y,IHS
1324,975591,40,NHW,F,Y,IHS
1325,878080,40,NHW,M,Y,IHS
1326,472103,40,NHW,F,Y,IHS
1327,920328,40,NHB,F,Y,IHS
1328,668736,40,NHW,M,Y,IHS
1329,269656,40,NHB,F,Y,IHS
1330,244538,40,NHW,F,Y,IHS
1331,89011,40,NHW,M,Y,IHS
1332,156787,40,NHW,F,Y,IHS
1333,482706,40,NHW,F,Y,OHS
1334,4620,40,NHW,M,Y,IHS
1335,224321,40,NHW,F,Y,IHS
1336,763036,40,NHW,M,Y,IHS
1337,265226,40,NHW,M,Y,IHS
1338,608286,40,NHB,M,Y,IHS
1339,271062,40,NHW,F,Y,OHS
1340,837118,40,NHW,M,Y,IHS
1341,735052,40,NHW,F,Y,IHS
1342,771355,40,NHW,M,Y,IHS
1343,362703,40,NHW,F,Y,IHS
1344,39825,40,NHW,F,Y,OHS
1345,435818,40,NHW,M,Y,IHS
1346,233534,40,NHW,M,Y,IHS
1347,209368,40,NHW,F,Y,IHS
1348,178902,40,NHW,F,N,OHS
1349,533284,40,NHB,F,Y,IHS
1350,26060,40,NHW,F,N,IHS
1351,415099,40,NHW,M,Y,IHS
1352,896576,40,NHW,F,Y,IHS
1353,799577,40,NHW,F,Y,IHS
1354,606739,40,NHW,F,Y,IHS
1355,841150,40,NHW,M,Y,IHS
1356,224807,40,NHW,M,Y,IHS
1357,771436,40,NHW,M,N,OHS
1358,857397,40,NHW,M,Y,OHS
1359,854998,40,NHW,F,N,OHS
1360,434268,40,NHW,M,Y,OHS
1361,552999,40,NHW,M,Y,OHS
1362,451166,40,NHW,M,Y,IHS
1363,406978,40,NHW,M,Y,IHS
1364,958970,40,NHW,F,Y,IHS
1365,598551,40,NHW,M,Y,IHS
1366,794692,40,NHB,M,Y,IHS
1367,443009,40,NHB,F,Y,OHS
1368,231189,40,NHW,M,Y,IHS
1369,969866,40,NHW,M,Y,OHS
1370,387541,40,NHB,M,Y,IHS
1371,733637,40,NHW,M,Y,IHS
1372,654927,40,NHW,F,Y,IHS
1373,513062,40,NHW,M,Y,IHS
1374,176210,40,NHB,M,Y,IHS
1375,724705,40,NHW,F,N,OHS
1376,84858,40,NHW,M,Y,IHS
1377,132680,40,NHB,M,N,OHS
1378,78321,40,NHB,M,Y,IHS
1379,450368,40,NHB,M,Y,IHS
1380,964870,40,NHW,F,Y,OHS
1381,454436,40,NHW,M,Y,IHS
1382,7417,40,NHW,M,Y,IHS
1383,787066,40,NHW,M,Y,IHS
1384,565058,40,NHW,M,Y,IHS
1385,141624,40,NHW,M,Y,IHS
